DB,526968,527015,527016,527028,527031,527033,527034,527038,527039,527041,527057,527076,527108,527109,527228,527237,527240,527259,527260,527261,527262,527345,527347,527349,527446,527518,527523,527690,527694,527731,527734,527736,527821,527825,527826,527828,527848,527850,527852,527863,527864,527865,527869,527871,527895,527898,527899,527902,527963,527976,527978,527979,528021,528026,528036,528093,528094,528097,528105,528107,528109,528110,528231,528232,528233,528263,528266,528292,528294,528316,528319,528328,528329,528330,528332,528336,528347,528359,528379,528381,528386,528448,528451,528461,528463,528529,528530,528531,528534,528537,528543,528602,528604,528617,528781,528782,528783,528784,528798,528801,529077,529078,529084,529088,529115,529116,529117,529128,529129,529208,529209,529210,529211,529235,529237,529242,529248,529252,529270,529306,529317,529320,529324,529338,529341,529450,529452,529454,529458,529460,529461,529462,529542,529552,529554,529662,529663,529664,529674,529675,529690,529691,520259,520294,520471,520472,520473,523897,526689,527799,528991,528997,529003,529005,529006,529009,529015,529037,529038,529039,529043,529066,529067,523142,523148,523182,523186,523298,523306,523308,523309,523677,523728,523731,523779,523783,523786,523788,523789,523792,523797,523821,526465,526466,526467,526468,526486,526505,526512,526525,526526,526528,526559,526596,526606,526612,526639,526641,526643,526647,526649,526713,526714,526715,526716,526719,526720,526776,526860,526865,526886,526938,526963,526964,526966,526967,535069,535084,535085,535087,535345,535365,535475,535476,535478,535479,535480,535514,535517,535525,535526,535545,535563,535566,535613,535621,535623,535624,535627,535644,535645,535711,535716,535721,535722,535725,535941,535964,535966,535983,535999,536020,536025,536055,536106,536108,536176,536199,536235,536236,536237,536238,536239,536255,536257,536261,536262,536338,536339,536340,536343,536344,536346,536370,536401,536402,536403,536416,536487,536488,536489,536545,536547,536548,536606,536607,536608,536609,536610,536611,536612,536613,536663,536683,536685,536757,536762,536774,536790,536822,536839,536842,536843,536848,536898,536899,536906,536908,536957,536968,536969,536971,537274,537276,537397,537401,537411,537425,537426,537447,537448,537449,537464,537465,537466,537480,537504,537505,537509,537511,537531,537546,537547,537549,537551,537553,537594,537602,537605,537622,537623,537632,537636,537645,537658,537659,537660,537661,537734,537736,537739,537740,537769,537770,537822,537825,537826,537827,537829,537836,537853,537855,537861,537864,537865,537867,537870,537893,537897,537899,537900,537901,537903,537912,537959,537960,537963,537965,538018,538923,538931,538932,538933,538956,538958,538960,538961,538964,538966,538967,538968,538970,539008,539058,539071,539086,539087,539088,539089,539107,539108,539129,539130,539132,539133,539218,539219,539220,539221,539222,539226,539227,539267,539268,539269,539270,539271,539272,539273,539314,539315,539316,539317,539331,539332,539333,539339,539443,539444,539445,539466,539480,539481,539482,539483,539501,539517,539531,539556,539557,539580,539622,539623,539636,539637,539638,539644,539646,539647,539649,539700,539873,539874,539875,539876,539877,539882,539883,539884,539906,539908,536490,537663,537737,537812,550367,550369,550375,550412,550417,550424,550425,550439,550630,550632,550634,550653,550654,550690,550691,550707,550711,550728,550731,550742,550756,550760,550774,550778,550781,550784,550819,550824,550843,550848,550852,550858,550889,550916,550997,551005,551007,551008,551013,551023,551027,551066,551083,551105,551107,551122,551127,551149,551219,551221,551229,551230,551232,551255,551257,551260,551272,551290,551296,551365,551387,551389,551391,551392,551394,551398,551418,551427,551463,551468,551498,551504,551759,551760,551761,551780,551843,551856,551874,551875,551877,551889,551890,551894,551921,551922,551923,551924,551925,551926,551931,551943,551958,551977,551979,551982,551983,551989,551992,551993,551997,552005,552029,552080,552102,552103,552138,552139,552140,552141,552142,552156,552176,552177,552178,552179,552197,552198,552200,552201,552203,552204,552205,552206,552283,552285,552304,552340,552341,552353,552369,552381,552382,552383,552384,552400,552401,552402,552403,553185,553187,553188,553189,553193,553219,553225,553250,553253,553255,553274,553294,553297,553299,553305,553486,553512,553530,553536,553555,553588,553590,553610,553633,553655,553660,553663,553700,553702,553739,553756,553785,553807,553816,553819,553821,553824,553825,553844,553862,553880,553903,554092,554094,554095,554097,554098,554194,554198,554201,554203,554207,554208,554223,554247,554261,554293,554295,554316,554322,554323,554354,554394,554404,554408,554413,554427,554462,554471,554494,554495,554504,554507,554524,554526,554538,554558,554564,554569,554588,554603,554613,554615,554633,554701,554703,554714,554728,554732,554736,554752,554768,554772,554774,554791,554808,554835,554837,554873,554880,554898,554920,554968,554970,554973,554998,555020,555022,555023,555047,555071,555073,555121,555122,555124,555150,555152,555156,555160,555166,555172,555187,555202,555208,555226,555232,555254,555259,555267,555270,555308,555344,555345,555370,555374,555398,555401,555408,555411,555431,555435,555443,555451,555476,555478,555482,555504,555540,555543,555546,555575,555591,555596,555612,555649,555651,555676,555693,555695,555705,555707,555722,555723,555740,555742,555759,555761,555763,555789,555790,555798,555801,555850,555853,555860,555881,555883,555900,555917,555933,555958,555960,555965,555967,555976,556152,556160,556164,556182,556210,556218,556237,556248,556269,556284,556370,556372,556412,556437,556454,556461,556482,556485,556491,556497,556517,556542,556562,556639,556640,556641,556662,556664,556680,556716,556734,556741,556767,556816,556834,556872,556889,556907,556909,556913,556923,556939,556954,556958,556979,556981,556997,557012,557019,557021,557026,557074,557104,557112,557118,557119,557138,557149,557226,557233,557251,557271,557291,557299,557321,557336,557339,557350,557374,557415,557425,557444,557481,557482,557509,557531,557547,557613,557659,557681,557691,557717,557723,557726,557744,557749,557862,557876,557897,557913,557926,558122,558124,558126,558150,558153,558155,558179,558182,558215,558217,558221,558244,558247,558273,558275,558284,558288,558291,558327,558329,558330,558354,558369,558387,558390,558406,558409,558410,558422,558433,558437,558449,558482,558535,558551,558602,558604,558606,558615,558627,558633,558656,558676,558685,558726,558744,558750,558752,558757,558783,558801,558383
0,2497532,864120,5718740,3817994,587194,593713,3740152,4071415,3643676,16012635,9116448,1847771,365244,11173142,18593476,6626734,6848560,169640,2956781,596291,397961,212117,243564,674985,27181501,4152703,25807600,17727094,6030025,4277088,8765534,7183150,3807386,8913626,17824934,4814855,1445620,7635836,9448313,15869129,1115865,2367206,4407818,10134669,12272836,3320200,10538974,6290608,910772,20467431,2773736,6371043,861959,1083826,14426078,245744,592978,252136,1865360,14152761,1581368,1159426,667995,28242250,6300089,6233803,3225459,7464411,2656056,2609098,5572395,4050948,2767197,307961,12733891,2007774,19551699,5468276,7225957,4862004,3471756,5498881,1511982,7520050,5948858,128692,148023,7177431,7029777,1182979,1380974,196109,10781621,18176629,465283,458413,284351,10428348,3460889,5512264,469640,11159480,1165212,2643199,27745065,2865959,8305697,330225,9012989,758652,12030243,558147,10964565,645585,4438415,1016351,9126119,3672574,15335520,2290412,4748103,2996294,5392812,17045909,4501049,892168,2964587,3187328,7854930,3992280,567449,11921887,1257449,3573117,1127516,1621375,26005595,13605302,1880542,18901300,4627495,11615427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,14083320,9080202,0,0,10935223,0,0,6918632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7702420,0,0,0,0,0,9400832,12232391,0,10274900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7167889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6767495,0,0,0,7075818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,1173,14603,121378,36341,2362866,3838,1662974,60163,64068,41515,34600,13957,13584,18489,133133,675198,1073603,366299,158504,837179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
